"domlow","buywater","dlbuywater"
803.145950041872,-3565.24740057787,682.803287711149
-431.016503250572,856.665003354124,1154.35704015489
-400.513959099173,-1429.07799816559,1468.92561929529
439.64773637397,931.971666524051,687.552340371718
431.161404296183,-830.879280813341,-8.67765744319542
755.580938726488,481.032315560922,133.840117099687
540.012751875863,-396.752613866186,576.961119922899
-842.929109979893,1321.72003702978,2830.24200855146
-8050.55980791402,-119.018743696276,13708.6873235487
-5307.63843413408,1201.46550512147,10892.5209243755
210.643854512832,-4204.55034335406,3095.42636868133
-914.833386169783,88.2030369732076,1653.10839578708
-538.673626779607,-2963.51849412157,2468.57338806129
1566.32617346235,-361.701390363363,-1912.06606016586
42.9075576972338,-174.534507890179,1093.27530299981
-834.618812964859,293.303763136569,1971.38322152821
-1178.18386027083,1515.9145761817,2475.26308550389
-2019.73225888299,2869.43340755312,4530.34121572686
180.624063392363,-6167.5557435138,2628.22423247244
-369.731871596042,952.421285394711,552.113057166679
-1459.72915003752,1029.18521801078,2788.6377647671
-2544.88947094647,1780.17567698094,5219.83649440962
-2924.89743505764,1420.68207113221,4932.32938025687
-2983.11851416468,2198.74002906127,5539.29546631505
-43.7976977929357,-861.530921040587,1144.16626868438
320.437149874033,-3296.73311499242,1777.35803597561
-1072.80478282076,1425.08882596371,2443.83237444744
774.228997216702,454.033722579524,-163.039232339539
185.830554547215,-639.818844409789,510.099654382881
-2074.94418708501,-429.42613786223,4633.46875292428
-660.274507362333,5109.72041846743,711.240009930462
-3468.00311140726,97.0238193615286,5894.30491410067
2016.18560484976,-5010.79942759145,-577.47557379646
-1504.68981626761,709.520538627583,3468.85394069031
-3350.98091086995,1378.03477994367,6361.10514269571
-1937.20575063196,-1202.48336134241,4417.55473165818
-2066.26266073595,1171.20724187319,4957.8279436134
-2705.78068389397,-496.976000619773,5917.89482856013
-1849.7828685013,-300.05935668855,4539.5159931944
25.2983505300479,-5039.00600817664,3789.95950799062
-1685.21605049348,316.420017415364,3809.72800290931
-1779.91274475315,326.068044302133,4956.95434602679
-2137.16024501497,-71.2966566531278,4260.22609892309
-1226.84565491429,899.848570297713,2149.48648354007
-1184.67337034331,-1012.34468318388,3671.77581846563
-1592.50036306566,960.8899987124,3319.55183313837
192.413247777802,-334.396316131617,13.1016753953044
-1748.42601691537,1839.6278286607,3274.38646170229
-728.570999889211,41.3723519640628,1848.5107749207
-3319.66322135579,140.780245719849,6315.54489871393
-483.251568547262,1233.26000127517,1062.12622948797
-1318.95921062422,-307.656366783365,3530.03512163978
916.129403380016,-3185.76371148486,-424.116211045158
-803.753542921332,-1424.28172855957,2249.9794602231
-2207.0540503875,-360.450827017777,4228.78221830644
-650.352513405492,-467.966131774697,2396.842445673
-4020.25205421586,142.608238137552,7971.38912073466
-2310.22502823377,2134.59024492156,5102.8097223555
100.363733635624,689.189184478171,283.870933411576
554.90195172934,881.686245919429,-277.127621500272
-27.1289179695692,-2645.45428177453,1827.22768828475
-400.277393886956,1747.130399258,-231.500928129429
-629.278270854639,-128.284636141381,2484.68583754443
215.653030992505,167.817778108226,356.220058525577
696.770208518036,835.534383945263,445.869801571941
-4079.97718587447,1082.31948098182,7434.14650724044
-1759.09470312859,310.274004861478,3655.25327234891
-598.142567770376,-880.053887569907,2286.73637585332
-395.27862850459,4988.997989108,1560.44402352256
-3265.54899849324,2025.90481218697,6680.1713852915
-1255.30682377836,3356.12441576959,3142.04314118297
70.3907594449435,1216.55666381868,1386.39895849071
-1651.67507281604,-158.132749668013,3648.17003598898
256.905502766848,-4718.22916131325,1381.43721952557
-45.8053409694748,-3338.0842688145,92.9486780574548
-1634.81316589515,119.78103184118,3237.70890974105
-1132.94583571634,-1991.66032443111,3504.96260372141
-910.945069238352,-211.748825940781,2531.36958100798
-57.4110126624919,162.120738599714,1119.68392800531
25.3629103886942,1606.57376447329,-546.103464587402
761.837421900287,-626.430405936674,-351.814904570321
-1070.93171010423,923.02931612631,3277.01356353173
330.505684859797,409.046446615,296.764521648117
-882.827150984821,-3516.94384491643,3189.22355562543
-3758.74554134878,-440.303696591922,7134.67837206542
-2292.08885605298,-622.578272173183,4689.36886226289
-264.064291143904,-671.674443303865,2011.7066167116
-2859.09361750793,755.961630478852,4892.14884840593
-1420.94390765162,1118.86774078167,3308.82438537724
-1149.41805780424,-4259.52785723574,3733.13718086055
-49.2870190838328,-872.633145461675,219.57178682365
-983.792088534273,481.753734929398,1908.81261735075
-1914.94722383075,2909.66740486741,2956.98380508639
-1970.77559451199,-253.550289557242,4396.26518256314
-717.405318235652,112.678968325135,1586.89760002953
806.820281286165,-3374.66672880475,-573.356745034513
-1933.82336387251,581.323519091679,4540.03577270006
-3181.73695979513,4856.29565099839,6919.02064667951
-1599.52832994326,-120.680036904927,2984.29420226206
76.6098083526422,-269.719323086024,639.252484196647
-656.186392882813,-4051.98414221509,1472.72807073806
-186.598584691249,-1623.88593926163,1209.1552365362
-570.178295399423,3245.10215611209,1641.60918794598
-558.371077391707,-1373.46790561449,1973.51617848115
-825.48287083112,443.27892928903,2198.6563412918
-1005.23263580775,1863.41980894069,1394.49305641667
-754.95356033793,240.765896113262,1991.25493403947
-958.590148016353,947.174596184792,2730.06961218785
-625.409924800728,-2547.10389390562,2611.90485746328
561.855565928,14.277328896456,167.582842174154
-1603.20930915875,2992.35613383841,3663.06840534242
4186.93224966718,-3370.5430522946,-4106.18564490468
-701.602589344911,874.310340394388,2335.26602205807
-28.9739964872848,453.357960092848,336.019205640977
-935.13804460965,-4991.73406454425,3287.49708212857
-1359.14045078673,1367.30175288423,2215.60348388502
-460.850248453127,1494.40854963469,1733.02043109845
-463.780180610851,-5184.18629413599,4635.11500042249
-1398.00760943371,-2.12680060548924,3223.83879822238
-1684.00871185604,-2081.45336508414,4220.79835286645
-600.497621146153,-727.770210331157,2043.84942139819
-410.096637508718,1102.68682821009,1114.18257285803
-1116.23234313552,-3022.23221277022,3280.8401807555
-547.087682605428,277.41174092064,2053.07129106636
106.93662503573,-372.994050179505,276.131891529426
-3104.9349087306,1344.06646556858,6992.46446979247
-1052.2217188361,1817.04048890695,3086.25551544046
-2254.52862064153,2511.46424891846,4083.04827409221
-373.784446194599,-215.490978054504,1600.19219542352
-2567.61267251851,-1973.6205000384,5142.42782782128
-1834.44261760737,697.329743409788,3881.2483411075
-2642.56253165091,1140.13718225191,4172.9209715712
-292.126254721585,26.0106376282482,1038.53684845223
92.2417719179074,-2628.76808121759,1592.34554796568
-1110.30731606398,634.261690903737,2590.17455673544
-2104.95603754751,48.4999980450639,4092.92456519081
-2328.18641592332,474.019215047626,5687.54765302086
166.557285301395,-2850.14242242549,1113.56223959006
-5155.6195884851,245.06916096098,9197.64561367666
-42.6258800718692,-439.115036479732,906.087203190704
-851.615184736824,1253.14397136186,1744.7243678576
-1314.41249514949,-1028.56140184552,3181.27377226733
-295.018119870633,-1146.51254192559,1385.98528421401
-2221.93423476941,-215.070382036336,4790.4413227579
179.488495628409,-1071.40712169529,903.989145337191
-692.404275688613,-20.1200037009781,2815.05735331795
-636.131252740665,-1104.00331090997,1820.73912320292
-85.209200707766,101.318243528125,386.924603283124
-2734.36614055376,6438.48492827433,4525.03701402964
-1020.25361526698,875.624334486158,2350.49311939931
-627.690533974013,1076.83527131346,296.620531038892
-380.545610652525,-4217.85875831164,2721.33099883451
-1391.20395296525,3403.53654457107,2851.8930463358
-181.4748414208,889.051289046325,1695.54425057988
-819.130729783734,-2551.91664322242,3794.33904235005
-419.46432553432,-2552.28589816228,1904.27844165168
-1122.02462536891,1162.78918673974,2289.92983002803
341.942721505468,-86.0799916239997,445.158975863817
-1330.98554202513,1173.23983093898,2429.16872534878
-1221.98227176626,309.784138623477,2364.19352589033
-1021.15412622313,-385.386881853626,2803.70509208933
-463.751947297733,-1093.0826135267,1791.75502016117
-1778.64713746147,1114.96447729708,5070.53301241172
-26.934802751938,834.104938547146,-140.52152266571
-3363.81956602806,516.174280746684,6987.71173973501
-1603.08083846704,63.2576016248777,3321.21917051125
-408.419721046633,353.575010795261,1417.5218488131
-1527.55342122379,497.664223494646,3291.82761510954
-1478.04655011922,-499.801174202354,3309.59216996297
-1388.45076032347,-1711.84655720426,3741.26980250617
229.593574795167,271.540709466013,630.914792401771
-2347.25596008973,1827.22562648004,3874.4700793148
-1669.48088331424,-1111.09446604206,4454.24686385231
-973.333268249846,424.927025555444,2800.04206610094
-1157.05094175764,-264.751617051171,2849.75073180111
-905.025137150767,71.7420620277868,2310.08738482906
-2557.38121294355,33.0386971222748,5165.64904757114
-1980.71646393003,2144.93785698972,3537.14033047532
-424.29610988486,-602.108541065222,2704.97655650222
82.3672320358597,-609.219002595397,941.445520776392
-675.65300786174,-923.410906569355,2394.16216348125
465.915227314624,-800.420925671436,332.196738519259
-574.778413856587,-704.236285525845,2462.46695320388
-400.635773448797,1552.78639147968,967.853258620232
-1398.42437891163,367.242205322247,2518.72787402891
-2588.81542242471,405.742381908516,6266.45244232954
208.916951374719,-1570.18164178229,1757.85167936486
-2722.69789823005,-348.699679103893,4743.03296544321
-2145.55091460172,652.187015930704,3877.97936779836
-718.81247121431,-2641.59351491879,1868.32100122785
-1445.75383004595,-5842.3428846808,5432.62738520976
235.114828110747,346.861818242815,913.442525385129
-3450.50790595533,2019.03645444697,5010.20805873876
-220.224379620196,1069.78125436207,1208.04293795543
-1421.51780203031,2242.69289577218,3353.5066352819
406.221979787445,559.871701195185,879.749771306186
-1211.45010635434,1236.2792116519,2248.66269345009
-722.191991429889,837.053059907582,2621.23924598791
-1684.99638796005,-451.830268987926,2820.8729571005
-121.525383908788,-5565.59109899683,2909.31138064541
1167.11402121677,499.789887243218,-731.766696178306
-1901.51718600341,2123.07547645127,2695.21309238417
-1414.72159132714,1153.53327336406,1914.32162557142
-216.413616473204,-3733.95205804224,2632.1329884324
440.805184307758,-1584.67701943797,-86.3701147324614
-1665.19133049908,-1089.30338257886,4158.54236074695
-1519.25658084068,1778.38252779175,3017.45305756804
-662.626278880277,102.012627118354,2121.18302876904
89.5702891314043,-2721.06871021275,1940.53840541519
-1398.5260633957,-505.76164777411,3413.9698415257
-2977.45129549861,1007.90410044183,5539.95378237884
-79.6141100787325,1341.18644274609,508.793566557242
-1224.65036355571,2577.73245161204,2082.43775952678
-1892.79982410008,131.271211848492,3835.41991546283
-2058.92826114054,-933.618171436495,5103.17471834951
-3636.58385080541,35.4573462228597,7266.57264570177
62361.2775457278,-21088.2026155983,-82528.6658516775
-465.92710268565,3319.17296672535,1011.98604775922
-219.368463252887,-1933.16187326387,2812.5898206025
-537.606400035218,1105.59981375159,1481.78360214149
-428.451417695021,2280.73622570443,357.890886952453
-1072.8024900828,808.773177266048,2379.16616158174
-1524.30259383142,501.232693544119,2722.1454357129
-1826.21754706368,-33.6597633188149,4566.01906398419
280.240384080832,-986.402624004305,121.719732296393
-2486.42320984482,286.005417309112,3861.27188020063
-1643.40085165557,-1588.36741757555,3803.51046061227
448.654091317952,-9278.34941197021,1080.67180915991
-5275.90119532571,876.327321872717,9171.23970690854
-2670.01599485599,0.19713748477025,4756.8527352101
-267.39636924518,647.735502192438,2051.98868966087
-1614.31953639694,-172.759425646773,3763.69177539351
-2549.10285224673,742.36786441262,5646.01998777462
-1247.55328253198,4854.67843524702,2558.15493503721
84.0032118087136,20.7751513467316,1611.55695964349
-1745.98848066437,-853.148351119929,3060.02479731065
-3017.00441568519,2049.41083407933,5784.71014093371
-416.310205966615,150.673425856443,2548.75298267672
-641.82672098327,201.354056491168,2468.45943815564
-2135.18217512284,876.504963117752,4279.08746847006
-2085.7562475854,-457.981070700137,3799.08306538141
-662.483812076087,-945.663239642061,2777.04557314451
-1232.88147758244,1873.12034897016,2758.93868236653
-1554.8546927383,461.979503673149,3575.1072841867
1983.1496319242,-2755.21204903857,-2648.77863700776
-1308.50474933736,-269.134481831621,4735.21921008276
-652.111259534384,571.159385969274,1275.33572214747
-928.886824933365,-1754.53850271403,2950.00600272157
-1589.55404392726,-1081.59305877355,3858.562987535
-1024.15523871976,353.294263670586,2163.32109796951
-556.091984368056,-8913.28972202759,3718.51969733222
107.461191922988,-857.686719538242,576.213892048342
-513.630971117061,-399.667885185657,2532.0207884088
-3320.6142249009,-663.142478691701,5307.62138062984
-244.424670190199,-396.72959968082,1113.76758862531
-3018.53012695232,1699.18999585568,5008.3450449884
-155.480592476162,-2298.98923826897,1228.94330002035
-1374.47052419393,194.602836347729,2837.70959996097
-1725.00877346902,215.783348163984,3490.41037578709
-498.521683648253,-1385.16947657908,1326.25916518701
543.949987642932,967.367023067164,-401.639043123577
-303.934886875324,496.998835368424,1131.30873670391
-1229.50659452432,155.803687525437,2258.36974017595
133.725273491717,-556.971643896724,1130.10172765105
-796.002059545744,-2027.21221681903,3507.18321650524
-2396.7659743113,1029.54928310297,5049.99626213961
806.042014660325,-1649.53175500825,1111.87420137721
-968.581096681144,918.390158413347,2152.73588227351
-1616.31318988235,-4513.6174087106,3656.57999741863
-2432.91260168189,75.0356664823951,4363.5300522301
-818.790289924652,-387.600292811805,2834.50125411606
-784.188597974168,-4047.2111192663,3035.34391171421
-1176.65242522208,-425.860208250839,3933.61687134789
-1412.09814832898,-196.014080168642,3700.27039811523
-716.314402703802,596.259146941557,2395.06153358583
-575.876735743735,645.86027146346,400.549976828691
379.743167915284,589.136561824054,476.463383237398
-1745.91918756367,570.712969011065,3855.0759395793
-1864.40015915042,-1595.60447129181,4256.92445717487
179.500147887846,781.531627339934,1886.08066336112
-3989.65959603987,-1951.603327843,8231.37339525341
-929.740075764955,-223.83440497604,2136.28108279822
-152.332565577124,2133.01807734462,243.711081176757
-1264.53014189838,491.074368865873,3026.58696771818
-2239.72529983801,-817.410787076752,5221.1842189131
-671.596433215677,-1212.8534676974,2820.10264849654
-1335.27199621067,432.242082174086,3269.47059126212
-437.992487878748,-975.662305936837,2004.02766168108
-480.120975729704,-2006.58395044197,2568.76399838924
114.668156980535,858.814385385153,1102.9170601122
-119.9519860098,-4355.6742974799,1272.55089249644
-841.975746070027,-1849.53793068197,2821.04506084045
391.107773450118,-344.38124117958,76.7188434954672
-1582.06091827108,127.474440584784,2525.03704840136
-3264.84516050256,255.859561946697,5086.05735308588
-1249.67848573118,-195.998211142151,2419.11876718901
-1775.61551640131,-1627.26760156761,4744.86855516197
-541.645690821815,115.119468348793,1952.50549724997
-962.17857616024,4531.69396576852,1834.88305899739
-1432.33161986049,5795.60602300995,4039.82382502681
1495.96308345916,593.561854498197,-1465.89771867088
-1015.80914260807,-2278.25242991837,2815.2941430045
-6051.13122259841,2149.63308767383,9718.13189661782
-230.448676379221,467.354129433176,1616.00138917973
-1781.07178420048,-844.097101004723,4236.1524715277
-564.448187882104,-363.82952597594,1679.62485185008
18.056575202685,848.497475006389,916.105142785481
-1311.59842372729,-1256.53811999525,3714.58134571695
-2261.42928882258,1627.3572475448,5123.73796572174
-211.407813677951,-1169.65323111522,1128.76974439587
-4591.3879130858,1062.96756417919,7326.88738828032
356.847285626784,800.211080641767,-133.157462191378
-1592.14397530441,1591.53475875274,2625.7638159144
-1774.10904169812,-1191.34074586903,4030.43240416684
-547.90182362318,-290.349726331716,1892.75801976253
-2652.46311121171,-871.860795653719,4554.62977315887
19.0758641096775,-1858.09551309747,1034.63938894323
-1383.21065565842,-708.423882558284,2924.55511084563
-124.092309772489,1066.76669821416,173.814561884888
-442.096252296469,3982.23895081913,3112.20449853182
77.291060667106,1220.59815008758,-11.0932648418195
-847.63196618478,-3512.60528678371,3227.23225936878
-428.598443813313,1297.05013407009,1248.63935296974
664.760338862111,-1758.20625796929,-962.125174638417
-215.761550996205,1012.24295207436,627.263939055843
-1156.21877287077,676.53003771272,2312.85879118233
-1903.62816047028,875.365753514759,4742.87305943949
-445.17883618895,2106.59092357407,1033.15103380554
-2048.81127675346,604.641304689895,3396.89485976722
-1602.4932387609,1321.51233229003,3333.84244882498
-126.661010791524,-2359.73314664904,1288.61172820995
-104.37133009368,906.998901276504,493.716760830185
50.2954822986693,709.835697520075,373.367583042466
595.662809584612,-2871.93240354603,-433.621621346299
-1554.37933612805,-1326.49628785179,3929.59277195575
-2006.04026223707,-458.863787165879,4253.4178052116
-1667.81785693497,-3943.99630423511,4596.20902219055
-2676.64988147609,278.227009887476,5851.9839979142
-4620.35287049404,-2323.64729428238,8674.01777824269
-1436.13639731565,-2019.31328178128,4579.47752612069
-1377.34210983555,-38.9786259653897,3811.24515479474
-958.903610737397,-5644.6122238295,4733.12461401479
-821.616863090255,1097.30633002975,3112.61428685707
586.648207991224,3050.70941061145,-17.5951446786756
-2018.85306608793,2954.63671756158,5257.43011236609
-1544.29273812746,-1104.65245102351,4551.09420467953
-1805.08882171766,1771.77713964968,4327.25273008625
-831.850546286573,1283.15841848631,1978.53781420387
-1796.77859181658,1817.7017350879,4208.70009250296
-446.122049222677,-740.921473314355,1907.76464016889
-117.165356279977,1443.05305400668,1278.06499761902
-2641.83162267475,-146.249865031008,5181.42527829035
-1727.26218325766,-2202.23234761243,4202.01144974519
222.318458997702,1132.42011707408,-288.366972228241
-533.782101068802,-4182.42062587778,3510.66721211423
699.048055124411,-5755.80001460968,626.982314626401
9.10041836228871,-5010.77226295069,2324.23046624784
-2083.12887622052,350.953592421815,3755.89975394699
664.582054809402,-249.038004531097,-413.782829964246
-1010.3204457257,803.574014233827,2486.0722215006
-1596.36591334391,-350.599767363403,3592.40088793978
-253.9995621868,598.311383425968,868.582802681148
-652.316611225988,-3343.07451562898,3812.53855437686
1315.38123276024,-1129.25300196347,1100.9200719622
-592.284292942448,756.188256543852,1337.99745039588
644.73967919886,-7653.17206144576,-44.9263998529473
-1059.0446929722,-1368.6645116038,3260.48486323388
-1068.40497196192,2450.98881128988,1031.12789217679
-986.101293381765,16.2761736790022,3049.96901624852
-2392.62361412649,230.396173740727,4891.87877621029
-312.145648672629,-824.577693666534,1918.07777061158
-220.940117548214,-5104.98976422026,2026.26460975801
-196.16127924811,77.336302183253,1754.11037022555
336.163008667391,3537.02436330274,929.222690448633
0.183145195722531,-1308.65931313339,1513.84442466325
282.178615112867,-885.562142013013,519.528638742023
187.896842609812,-1749.59399790324,1087.59175694761
-995.707057215797,885.291838078581,2210.75439507319
-2998.40089608938,1167.15872306508,4476.21808656367
-584.331421553424,915.693655876976,1611.58289298455
-267.103230904718,369.627302433764,1528.39581581185
-1030.45213440236,-2237.7199723832,4363.94701065355
-1010.19789071841,749.48868379515,3098.16231332412
-2635.49622985686,-906.589065800625,5027.50611339742
-3251.34979354121,-382.135151205586,5521.24686517624
-3834.80452245751,-536.041991326284,7030.75621337593
-1221.77553521275,-1679.17088662847,4169.66482722098
-1655.22244514593,818.069726456037,2969.76982224766
-430.724268295779,48.1939843711346,1245.89289613634
-677.963431403665,667.32454643104,4271.45773497481
-358.197169241083,-76.4727108246686,1710.15488733832
-2269.9609495766,647.559344862255,5427.0620309752
-2272.7490290788,-4400.08210201864,5884.9492221
-1569.65302865331,1199.51213756181,2945.61112258594
-2100.22700123084,1071.79427526482,3663.76327642173
-1606.8751710729,-252.713727731761,4646.46573818489
-1065.66736036339,-313.074672491443,3554.81407257853
-4.86067898398421,-344.854057236457,1398.42456702429
-5886.26275123043,1918.62592156141,9291.65392727085
-1447.61067737056,291.059327775781,3265.4000680036
-812.238433929202,1196.79343527008,2244.30675826214
531.513696022582,-1088.76697493404,223.176520633854
130.296986515913,767.296252259433,879.1379365053
-781.333969677365,-1373.88230598708,4058.10695347435
-2040.48181707678,1606.02128093992,3652.55812326903
-1690.72931479552,-329.956957763502,4148.02642300965
-5757.22987569302,3753.3104164647,9701.47942145115
-1727.06347663666,1557.44472212675,4205.64984913764
-3331.62775656518,371.83533564375,6431.20019800196
-4405.60980683024,-419.399704412207,7494.16850910319
-510.498304548777,-1050.26667786323,2180.79918616874
882.507599272284,-1155.57934789702,585.667511966385
-1324.90572325736,-1207.101002199,4027.70833263649
-144.477599936475,-2671.50307185072,2011.71602054446
-2377.70586282618,1968.76462161734,5144.17432413905
-7527.21185198183,6113.81232016854,12582.383106623
-1415.72809138479,-909.855947198676,4182.19036473022
-1584.44287377669,-395.736748203266,3658.96900469436
-2073.196383022,343.38407559305,4160.6649606945
305.252440752039,343.889794067712,360.586026910458
-923.310934314847,-614.692330276164,2554.03416422571
-107.868178384069,-1877.10419166559,1740.92803267157
-782.865305250053,44.225498778792,1553.2376332402
84.0081685741762,-2420.71409975635,1775.084582965
-5470.75337787233,0.779310482033374,9605.05325559873
717.041297962397,-956.125054768941,855.593197708116
-1968.1416379601,-124.59833402651,3518.09666008827
-422.396410375753,-1291.77822274861,2069.09235422465
-1656.37563250581,-112.781796813659,3941.55754885418
-821.883574401317,658.577462318387,2646.14328243602
-1234.18297120418,-142.907165498894,3237.0289865283
-1157.86953737334,-439.101513950855,2244.92791219949
-95.9873621345913,-824.24544357026,1185.9278299687
-3136.1999598419,-1193.90749153522,6541.51955174957
798.117636260105,-1207.69280948598,-337.966833834248
-1868.53455700763,2308.81537432211,3804.97801117963
-539.988119868712,-2198.71473447535,2339.17253664383
-1051.46710059243,-734.107705806231,2708.57749550252
883.611734735514,615.195765254107,-1065.66355544517
-465.77942566496,-877.138656367402,1674.92940391476
-168.177431079267,-2062.65188741303,1689.70266967932
-1118.78512273286,86.2993558331234,2993.73145254773
-557.165751687996,794.941558454695,1130.55899787943
-9393.26474229364,1905.70779023037,13783.8990560012
-1999.7166238355,-1151.04131886313,4878.25003712978
-1077.43218567626,-4303.29182747953,3272.06935840786
-593.421487775181,-694.527038676359,1985.24987316836
-2281.5333525945,106.177423646879,4834.13200923679
-238.649102198912,1211.67001986321,1109.27211428156
-2172.215548925,4063.90123127902,4210.26912105772
587.337807851835,1676.88586573435,-574.850407506136
-3895.7297236544,3441.67010288746,5466.80596090319
-615.341572531992,-137.256965454062,2478.84589605235
624.854055136419,130.319708792159,161.147412293425
-81.3280729436242,-1437.90814733266,591.998364133786
-1637.48455554936,531.958419607818,3034.74470415232
-2728.53451797777,2629.24763066068,4254.78779282667
-13.2240993088812,-262.979376640794,864.840557012201
-287.336939339522,-50.3226942453328,478.388259580452
-1830.8580351525,-7.54822691234808,4656.00120156124
-815.394078262267,149.212651310463,2382.20358745866
-2691.66554455966,-866.763670989814,5159.76005658765
-133.612771337771,735.201673097543,996.43778075114
-1387.28524764277,-0.468038009132288,2841.20788907814
-155.243945595039,284.132298468717,1605.91264393264
-1035.48287432965,-296.106048124376,3848.58311978563
-2108.19692885048,-672.142714658428,4405.63939104823
-926.909060040651,-1748.13639201868,3264.64811159373
-1164.91858969248,728.383474499348,1972.21131526105
-3087.35195873697,592.434722809648,4934.51984318805
67.9428523566035,797.083806187145,392.429629240157
-1010.05815687951,1039.58253654213,2285.70235208526
-7771.08946240795,2272.74713901498,13863.2796982344
-1215.29479881766,275.389956951033,3333.41207523382
-1403.82042613198,-1631.85501211932,3852.18324932358
-5513.81688419754,-557.396440589561,10981.0694609812
-1718.97313204004,2336.0310231613,4067.3101173527
-7681.05173758419,612.821228121475,11528.9251510363
-4283.01095810906,1069.12413804112,6557.4728479978
-574.199425423292,-741.170821251388,1535.96054777251
-313.887473138714,-589.192475428239,2495.41000084972
1814.28264192682,-4964.6028712255,-1243.50878864731
-2681.80663328193,-485.230888738608,5553.49066285066
-572.125250548484,836.547076986866,2595.97661568368
101.171945239032,580.157337178907,644.428422155454
-823.027049642567,33.5580646416432,1943.46616264934
-431.939496947356,-287.765589548844,1914.40386344852
-1436.59197943657,131.391120315289,3896.98943232511
-321.204924323848,51.6669719237869,2376.37967072817
546.904152549371,-752.527161665449,722.711776837511
-1394.94699220546,305.404856665633,4407.03464969602
-1436.81483575206,2096.94630868957,3225.64345758455
284.333312845437,-3272.58347096471,1157.17843024575
-1965.39349429216,-1831.98484194292,5544.43455738936
-1013.44750708985,728.331944893068,2351.04123370334
-324.020666140276,-490.686818565299,1711.37290740197
529.068837098967,-1420.58749921816,333.705708640095
-1487.14771357968,10.9127375505333,2848.95819069466
-191.73869969833,2694.62189458664,2062.42853569994
1066.78329365526,-2306.857935893,-650.171086680615
1025.59382765343,-776.988776199213,1083.6866257743
-1657.04548773649,744.799585784674,4192.08540167449
-2473.40416046853,-411.154755366608,4922.25205162912
39.9837411342086,935.315755079893,267.48091530091
-6703.44201662943,2117.02285377319,11554.7112724934
-3148.1357502993,-1385.76042263525,6636.37917147279
-1543.54689308635,1715.23955574447,3490.28420622018
277.689825343779,-451.947064309428,596.775146267512
-620.290809666769,1102.66877617676,1682.51911196528
602.379726234208,-3563.41603441399,-1112.8587021574
-2204.67337125918,240.087198376462,5203.86067610053
219.820509962717,711.382239517513,319.271215556899
-962.048178861576,828.148488532366,2608.42727318296
-1642.47341802812,-2084.97567569644,4636.32814724012
-1428.80861920914,603.934991941173,2837.39817134176
-2289.49454617743,832.446552229541,3872.96001917698
-308.485430074015,-355.863377792293,945.375507779294
-1553.86000091642,-1515.66659481027,3760.99245809923
-942.966615017052,2590.82931788336,1640.77351507993
-860.530560385886,509.608632533037,2007.30508246698
-1230.35864862687,1156.79226380071,2478.44093627573
-1086.16727348037,-746.392353218369,3120.85638706656
